timestamp,machine_id,material_category,material_name,quantity_used_kg,recycled_material,energy_consumption_kwh,production_output_units,defect_rate,energy_intensity_kwh_per_unit,estimated_defective_units,material_efficiency_units_per_kg
2025-05-21 22:55:00,M008,Finished Material,Circuit Board,132.38,0.0,88.0,247,4.21,0.3562753036437247,10.398699999999998,1.865840761444327
2025-05-21 23:00:00,M010,Raw Material,Aluminum,177.42,0.0,170.98,738,3.21,0.23168021680216802,23.6898,4.159621237740954
2025-05-21 23:05:00,M009,Hazardous Material,Solvent,186.77,0.0,99.75,691,4.78,0.14435600578871202,33.0298,3.6997376452321036
2025-05-21 23:10:00,M010,Raw Material,Cotton,53.87,0.0,143.58,202,3.6,0.7107920792079209,7.272,3.7497679599034717
2025-05-21 23:15:00,M006,Finished Material,Packaging,166.76,0.0,185.08,297,2.33,0.6231649831649833,6.9201,1.7810026385224276
2025-05-21 23:20:00,M004,Raw Material,Polypropylene,82.18,0.0,187.9,308,0.62,0.6100649350649351,1.9096000000000002,3.7478705281090288
2025-05-21 23:25:00,M006,Process Additive,Catalyst,110.53,0.0,139.28,604,4.11,0.23059602649006622,24.8244,5.464579752103501
2025-05-21 23:30:00,M007,Hazardous Material,Solvent,88.29,0.0,165.2,967,0.48,0.17083764219234746,4.6415999999999995,10.952542756824101
2025-05-21 23:35:00,M005,Raw Material,Steel,58.87,0.0,168.11,137,3.92,1.227080291970803,5.3704,2.3271615423815186
2025-05-21 23:40:00,M006,Recycled Material,Scrap Steel,72.35,38.71,199.38,152,3.63,1.3117105263157895,5.5176,2.100898410504492
2025-05-21 23:45:00,M005,Raw Material,Cotton,165.31,0.0,152.87,262,2.92,0.5834732824427481,7.650399999999999,1.5849010949125883
2025-05-21 23:50:00,M009,Finished Material,Circuit Board,76.47,0.0,147.42,777,4.49,0.1897297297297297,34.8873,10.160847391133778
2025-05-21 23:55:00,M005,Intermediate Material,Plastic Resin,188.59,0.0,169.12,364,4.97,0.46461538461538465,18.090799999999998,1.9301129434222386
2025-05-22 00:00:00,M008,Hazardous Material,Lead-Based Alloy,184.42,0.0,124.98,916,4.26,0.1364410480349345,39.0216,4.966923327187941
2025-05-22 00:05:00,M010,Recycled Material,Scrap Steel,171.87,20.39,178.88,429,4.96,0.41696969696969693,21.2784,2.4960726130214694
2025-05-22 00:10:00,M008,Finished Material,Machine Component,126.31,0.0,180.3,956,2.8,0.18859832635983265,26.767999999999997,7.568680231177262
2025-05-22 00:15:00,M004,Finished Material,Machine Component,186.47,0.0,189.23,959,3.5,0.1973201251303441,33.565,5.142918431919344
2025-05-22 00:20:00,M004,Hazardous Material,Lead-Based Alloy,103.19,0.0,165.67,156,3.98,1.0619871794871794,6.2088,1.5117743967438706
2025-05-22 00:25:00,M008,Recycled Material,Scrap Steel,133.74,9.75,128.16,886,3.18,0.14465011286681714,28.1748,6.624794377149693
2025-05-22 00:30:00,M008,Process Additive,Industrial Oil,155.1,0.0,110.86,261,1.75,0.42475095785440614,4.5675,1.6827852998065764
2025-05-22 00:35:00,M001,Raw Material,Polypropylene,68.14,0.0,188.05,518,3.41,0.36303088803088807,17.663800000000002,7.601995890813032
2025-05-22 00:40:00,M008,Recycled Material,Reprocessed Plastics,72.15,38.82,80.07,213,4.95,0.37591549295774646,10.543500000000002,2.952182952182952
2025-05-22 00:45:00,M008,Hazardous Material,Solvent,65.39,0.0,131.6,859,4.79,0.15320139697322468,41.1461,13.136565224040373
2025-05-22 00:50:00,M001,Recycled Material,Reprocessed Plastics,76.77,34.82,98.87,837,3.04,0.11812425328554362,25.4448,10.902696365767879
2025-05-22 00:55:00,M001,Finished Material,Machine Component,81.6,0.0,145.73,203,2.44,0.7178817733990147,4.9532,2.4877450980392157
2025-05-22 01:00:00,M007,Recycled Material,Reprocessed Plastics,70.32,43.23,181.78,548,0.17,0.3317153284671533,0.9316000000000001,7.792946530147896
2025-05-22 01:05:00,M006,Process Additive,Industrial Oil,192.61,0.0,127.55,337,2.87,0.37848664688427297,9.6719,1.7496495509059757
2025-05-22 01:10:00,M006,Hazardous Material,Solvent,199.34,0.0,112.73,594,0.63,0.1897811447811448,3.7422000000000004,2.9798334503862747
2025-05-22 01:15:00,M007,Raw Material,Polypropylene,107.59,0.0,136.09,624,0.79,0.21809294871794874,4.929600000000001,5.799795520029742
2025-05-22 01:20:00,M001,Finished Material,Circuit Board,115.38,0.0,82.57,810,4.54,0.10193827160493826,36.774,7.02028081123245
2025-05-22 01:25:00,M006,Finished Material,Packaging,102.64,0.0,159.57,289,1.96,0.5521453287197231,5.6644,2.8156664068589246
2025-05-22 01:30:00,M002,Intermediate Material,Plastic Resin,54.43,0.0,154.86,582,1.13,0.26608247422680414,6.5766,10.692632739298181
2025-05-22 01:35:00,M003,Intermediate Material,Textiles,58.31,0.0,177.67,542,1.92,0.3278044280442804,10.406399999999998,9.295146630080604
2025-05-22 01:40:00,M007,Recycled Material,Reprocessed Plastics,92.97,0.21,108.12,750,0.89,0.14416,6.675,8.067118425298483
2025-05-22 01:45:00,M003,Finished Material,Packaging,67.09,0.0,183.49,678,1.39,0.27063421828908557,9.424199999999999,10.105827992249218
2025-05-22 01:50:00,M006,Intermediate Material,Textiles,75.0,0.0,195.96,863,2.17,0.2270683661645423,18.7271,11.506666666666666
2025-05-22 01:55:00,M002,Recycled Material,Scrap Steel,104.85,44.47,108.77,631,0.16,0.1723771790808241,1.0096,6.018121125417263
2025-05-22 02:00:00,M006,Recycled Material,Scrap Steel,78.02,11.18,173.09,554,4.29,0.3124368231046932,23.766599999999997,7.100743399128429
2025-05-22 02:05:00,M009,Recycled Material,Reprocessed Plastics,103.53,41.61,96.01,212,1.58,0.45287735849056604,3.3496000000000006,2.0477156379793295
2025-05-22 02:10:00,M001,Recycled Material,Scrap Steel,198.94,17.39,123.85,609,0.04,0.2033661740558292,0.24359999999999998,3.061224489795918
2025-05-22 02:15:00,M003,Hazardous Material,Solvent,55.42,0.0,127.82,604,4.45,0.21162251655629138,26.878,10.8985925658607
2025-05-22 02:20:00,M005,Process Additive,Industrial Oil,69.01,0.0,102.91,789,2.93,0.13043092522179975,23.1177,11.43312563396609
2025-05-22 02:25:00,M009,Hazardous Material,Solvent,148.37,0.0,191.93,425,2.81,0.4516,11.9425,2.8644604704455077
2025-05-22 02:30:00,M010,Intermediate Material,Plastic Resin,86.98,0.0,131.71,135,1.91,0.9756296296296297,2.5784999999999996,1.5520809381467002
2025-05-22 02:35:00,M003,Process Additive,Catalyst,101.88,0.0,123.94,594,4.0,0.20865319865319865,23.76,5.830388692579506
2025-05-22 02:40:00,M010,Recycled Material,Reprocessed Plastics,61.33,29.25,136.95,633,1.25,0.21635071090047392,7.9125,10.32121310940812
2025-05-22 02:45:00,M006,Intermediate Material,Sheet Metal,175.27,0.0,100.72,921,0.99,0.10935939196525515,9.117899999999999,5.254749814571803
2025-05-22 02:50:00,M005,Process Additive,Catalyst,146.95,0.0,160.28,739,4.97,0.2168876860622463,36.7283,5.02892140183736
2025-05-22 02:55:00,M007,Finished Material,Circuit Board,66.8,0.0,192.55,526,3.82,0.36606463878327,20.0932,7.8742514970059885
2025-05-22 03:00:00,M007,Process Additive,Catalyst,106.51,0.0,118.38,816,4.02,0.1450735294117647,32.8032,7.661252464557318
2025-05-22 03:05:00,M007,Process Additive,Industrial Oil,72.68,0.0,96.94,967,3.38,0.10024819027921406,32.6846,13.304898183819482
2025-05-22 03:10:00,M005,Recycled Material,Scrap Steel,161.22,25.5,197.63,102,0.54,1.937549019607843,0.5508000000000001,0.6326758466691478
2025-05-22 03:15:00,M009,Finished Material,Circuit Board,75.17,0.0,166.46,174,3.08,0.9566666666666667,5.3591999999999995,2.314753226021019
2025-05-22 03:20:00,M009,Process Additive,Industrial Oil,166.16,0.0,146.67,1000,4.84,0.14667,48.4,6.018295618680789
2025-05-22 03:25:00,M005,Intermediate Material,Plastic Resin,165.21,0.0,193.81,667,3.33,0.2905697151424288,22.211100000000002,4.037285878578778
2025-05-22 03:30:00,M002,Intermediate Material,Plastic Resin,127.3,0.0,138.5,715,1.25,0.19370629370629372,8.9375,5.616653574234093
2025-05-22 03:35:00,M001,Hazardous Material,Lead-Based Alloy,98.54,0.0,145.02,706,3.04,0.20541076487252127,21.462400000000002,7.1646032068195655
2025-05-22 03:40:00,M001,Process Additive,Catalyst,186.36,0.0,140.94,659,0.6,0.21386949924127466,3.9539999999999997,3.536166559347499
2025-05-22 03:45:00,M001,Intermediate Material,Sheet Metal,92.39,0.0,180.72,448,4.97,0.40339285714285716,22.2656,4.849009633077173
2025-05-22 03:50:00,M009,Finished Material,Circuit Board,154.23,0.0,187.18,447,1.88,0.41874720357941836,8.403599999999999,2.8982688192958572
2025-05-22 03:55:00,M004,Process Additive,Catalyst,127.73,0.0,178.83,542,4.05,0.3299446494464945,21.951,4.2433257652861505
2025-05-22 04:00:00,M010,Hazardous Material,Lead-Based Alloy,145.21,0.0,195.37,896,1.18,0.218046875,10.572799999999999,6.170373941188623
2025-05-22 04:05:00,M002,Raw Material,Cotton,155.25,0.0,148.21,528,0.11,0.2807007575757576,0.5808,3.4009661835748792
2025-05-22 04:10:00,M003,Finished Material,Circuit Board,74.11,0.0,194.72,397,4.53,0.4904785894206549,17.9841,5.35690190257725
2025-05-22 04:15:00,M008,Recycled Material,Reprocessed Plastics,71.63,5.74,164.68,841,3.64,0.19581450653983354,30.6124,11.74089068825911
2025-05-22 04:20:00,M010,Hazardous Material,Lead-Based Alloy,109.48,0.0,99.04,568,4.09,0.1743661971830986,23.231199999999998,5.188162221410303
2025-05-22 04:25:00,M005,Hazardous Material,Solvent,137.72,0.0,162.83,428,2.99,0.3804439252336449,12.7972,3.1077548649433635
2025-05-22 04:30:00,M003,Recycled Material,Scrap Steel,179.3,7.43,109.36,180,3.62,0.6075555555555555,6.516,1.003904071388734
2025-05-22 04:35:00,M005,Finished Material,Machine Component,105.42,0.0,196.23,462,2.48,0.4247402597402597,11.4576,4.382470119521912
2025-05-22 04:40:00,M002,Recycled Material,Reprocessed Plastics,103.16,42.53,190.28,746,0.48,0.2550670241286863,3.5808,7.23148507173323
2025-05-22 04:45:00,M001,Process Additive,Catalyst,143.54,0.0,181.92,410,1.18,0.4437073170731707,4.837999999999999,2.856346662951094
2025-05-22 04:50:00,M009,Hazardous Material,Solvent,93.61,0.0,92.05,377,1.76,0.24416445623342176,6.6352,4.027347505608375
2025-05-22 04:55:00,M009,Recycled Material,Scrap Steel,181.35,35.32,147.62,430,0.95,0.34330232558139534,4.085,2.3711055969120487
2025-05-22 05:00:00,M003,Intermediate Material,Sheet Metal,53.45,0.0,199.54,377,4.47,0.5292838196286472,16.851899999999997,7.053320860617399
2025-05-22 05:05:00,M009,Recycled Material,Reprocessed Plastics,88.2,45.84,129.59,322,3.35,0.4024534161490683,10.787,3.6507936507936507
2025-05-22 05:10:00,M010,Process Additive,Coolant,123.5,0.0,118.47,506,0.59,0.2341304347826087,2.9854,4.097165991902834
2025-05-22 05:15:00,M001,Finished Material,Machine Component,178.29,0.0,104.01,351,1.56,0.2963247863247863,5.475600000000001,1.9687026754164565
2025-05-22 05:20:00,M001,Hazardous Material,Lead-Based Alloy,105.35,0.0,156.02,385,4.2,0.4052467532467533,16.17,3.6544850498338874
2025-05-22 05:25:00,M008,Hazardous Material,Solvent,134.69,0.0,191.35,227,2.95,0.8429515418502203,6.696500000000001,1.685351547999109
2025-05-22 05:30:00,M001,Recycled Material,Reprocessed Plastics,105.93,30.66,101.33,780,4.58,0.12991025641025641,35.724000000000004,7.3633531577456806
2025-05-22 05:35:00,M007,Intermediate Material,Plastic Resin,115.34,0.0,99.59,345,2.07,0.2886666666666667,7.1415,2.991156580544477
2025-05-22 05:40:00,M004,Raw Material,Aluminum,120.5,0.0,107.68,360,0.61,0.2991111111111111,2.1959999999999997,2.987551867219917
2025-05-22 05:45:00,M004,Hazardous Material,Solvent,194.79,0.0,156.17,581,4.18,0.26879518072289155,24.2858,2.9826993172134095
2025-05-22 05:50:00,M001,Intermediate Material,Sheet Metal,184.1,0.0,82.13,981,2.27,0.08372069317023445,22.2687,5.328625746876698
2025-05-22 05:55:00,M002,Finished Material,Circuit Board,113.07,0.0,147.68,471,4.34,0.31354564755838643,20.441399999999998,4.165561156805519
2025-05-22 06:00:00,M001,Intermediate Material,Textiles,107.99,0.0,171.01,393,1.34,0.4351399491094147,5.2662,3.6392258542457636
2025-05-22 06:05:00,M004,Process Additive,Catalyst,82.03,0.0,91.46,959,3.21,0.09537017726798748,30.7839,11.690844812873339
2025-05-22 06:10:00,M004,Hazardous Material,Lead-Based Alloy,54.6,0.0,106.04,344,3.68,0.3082558139534884,12.6592,6.3003663003663
2025-05-22 06:15:00,M002,Hazardous Material,Solvent,175.7,0.0,169.81,579,4.28,0.29328151986183076,24.781200000000002,3.2953898690950485
2025-05-22 06:20:00,M001,Recycled Material,Reprocessed Plastics,145.96,47.99,110.84,593,3.23,0.18691399662731872,19.1539,4.062756919704028
2025-05-22 06:25:00,M003,Raw Material,Steel,61.92,0.0,184.7,402,0.01,0.45945273631840794,0.04020000000000001,6.492248062015504
2025-05-22 06:30:00,M004,Hazardous Material,Solvent,87.03,0.0,136.19,671,0.87,0.20296572280178837,5.8377,7.709985062622084
2025-05-22 06:35:00,M001,Raw Material,Cotton,120.32,0.0,137.08,735,3.76,0.18650340136054425,27.636,6.108710106382979
2025-05-22 06:40:00,M004,Intermediate Material,Textiles,189.86,0.0,97.1,432,1.06,0.2247685185185185,4.5792,2.275360792162646
2025-05-22 06:45:00,M004,Hazardous Material,Lead-Based Alloy,70.09,0.0,95.38,882,2.46,0.10814058956916099,21.6972,12.583820801826223
2025-05-22 06:50:00,M008,Intermediate Material,Plastic Resin,118.43,0.0,123.45,790,1.7,0.15626582278481013,13.43,6.670607109685045
2025-05-22 06:55:00,M003,Raw Material,Polypropylene,78.01,0.0,91.98,388,2.63,0.2370618556701031,10.2044,4.973721317779772
2025-05-22 07:00:00,M007,Raw Material,Aluminum,156.65,0.0,102.75,335,2.91,0.30671641791044774,9.7485,2.138525375039898
2025-05-22 07:05:00,M007,Finished Material,Packaging,123.38,0.0,179.86,994,1.49,0.18094567404426562,14.810599999999999,8.056411087696548
2025-05-22 07:10:00,M001,Finished Material,Packaging,92.8,0.0,119.75,804,3.13,0.14894278606965175,25.1652,8.663793103448276
2025-05-22 07:15:00,M010,Hazardous Material,Lead-Based Alloy,105.28,0.0,140.36,708,1.56,0.1982485875706215,11.0448,6.724924012158055
2025-05-22 07:20:00,M008,Raw Material,Cotton,136.43,0.0,194.26,949,1.22,0.20469968387776605,11.5778,6.955948105255442
2025-05-22 07:25:00,M010,Intermediate Material,Textiles,101.05,0.0,95.7,754,0.27,0.12692307692307692,2.0358,7.461652647204354
2025-05-22 07:30:00,M006,Process Additive,Coolant,62.18,0.0,130.36,781,3.52,0.1669142125480154,27.4912,12.560308780958508
2025-05-22 07:35:00,M008,Hazardous Material,Solvent,111.73,0.0,198.46,760,2.26,0.26113157894736844,17.176,6.802112234851875
2025-05-22 07:40:00,M002,Hazardous Material,Solvent,82.29,0.0,129.71,180,4.37,0.7206111111111112,7.8660000000000005,2.1873860736419974
2025-05-22 07:45:00,M010,Process Additive,Catalyst,157.8,0.0,173.63,435,4.89,0.3991494252873563,21.271499999999996,2.756653992395437
2025-05-22 07:50:00,M010,Intermediate Material,Textiles,195.85,0.0,93.77,673,1.68,0.13933135215453193,11.306399999999998,3.4363032933367372
2025-05-22 07:55:00,M008,Intermediate Material,Sheet Metal,192.93,0.0,119.86,745,0.26,0.16088590604026845,1.9370000000000003,3.861504172497797
2025-05-22 08:00:00,M010,Process Additive,Coolant,82.06,0.0,138.49,532,0.69,0.26031954887218045,3.6708,6.4830611747501825
2025-05-22 08:05:00,M004,Hazardous Material,Solvent,182.5,0.0,122.37,884,4.8,0.13842760180995475,42.431999999999995,4.843835616438356
2025-05-22 08:10:00,M010,Recycled Material,Reprocessed Plastics,135.53,35.4,146.47,746,0.77,0.19634048257372655,5.744199999999999,5.504316387515679
2025-05-22 08:15:00,M003,Raw Material,Steel,132.52,0.0,157.38,123,3.94,1.2795121951219512,4.8462,0.9281617869000904
2025-05-22 08:20:00,M002,Finished Material,Machine Component,76.69,0.0,178.04,783,2.08,0.22738186462324392,16.2864,10.209936106402399
2025-05-22 08:25:00,M001,Recycled Material,Scrap Steel,97.96,16.09,118.8,448,0.54,0.26517857142857143,2.4192,4.573295222539812
2025-05-22 08:30:00,M010,Raw Material,Cotton,116.8,0.0,155.9,903,3.35,0.1726467331118494,30.250500000000002,7.731164383561644
2025-05-22 08:35:00,M001,Finished Material,Packaging,51.19,0.0,165.58,746,4.7,0.22195710455764076,35.062000000000005,14.573158820082048
2025-05-22 08:40:00,M009,Finished Material,Machine Component,185.03,0.0,112.75,774,0.87,0.145671834625323,6.7338,4.183105442360699
2025-05-22 08:45:00,M005,Finished Material,Packaging,138.37,0.0,127.29,457,3.52,0.27853391684901535,16.0864,3.30273903302739
2025-05-22 08:50:00,M003,Hazardous Material,Solvent,172.42,0.0,103.8,145,4.75,0.7158620689655172,6.8875,0.8409697250898969
2025-05-22 08:55:00,M006,Raw Material,Cotton,68.64,0.0,135.77,860,1.66,0.15787209302325583,14.276,12.529137529137529
2025-05-22 09:00:00,M003,Finished Material,Circuit Board,179.7,0.0,110.72,877,4.72,0.12624857468643103,41.3944,4.880356149137452
2025-05-22 09:05:00,M006,Intermediate Material,Plastic Resin,119.49,0.0,161.06,796,2.42,0.20233668341708544,19.263199999999998,6.661645325968701
2025-05-22 09:10:00,M008,Intermediate Material,Plastic Resin,185.48,0.0,174.44,233,1.94,0.7486695278969957,4.5202,1.2562001293940048
2025-05-22 09:15:00,M006,Hazardous Material,Solvent,98.4,0.0,104.82,171,0.05,0.6129824561403509,0.0855,1.7378048780487805
2025-05-22 09:20:00,M010,Recycled Material,Scrap Steel,88.51,23.52,137.29,744,4.48,0.1845295698924731,33.3312,8.405829849734493
2025-05-22 09:25:00,M003,Hazardous Material,Lead-Based Alloy,193.34,0.0,129.55,776,4.96,0.1669458762886598,38.4896,4.013654701562015
2025-05-22 09:30:00,M010,Raw Material,Cotton,176.36,0.0,199.57,502,4.44,0.39754980079681274,22.288800000000002,2.84645044227716
2025-05-22 09:35:00,M007,Hazardous Material,Solvent,174.88,0.0,112.75,255,3.97,0.442156862745098,10.1235,1.458142726440988
2025-05-22 09:40:00,M002,Recycled Material,Scrap Steel,162.6,8.51,172.17,477,1.95,0.3609433962264151,9.301499999999999,2.933579335793358
2025-05-22 09:45:00,M009,Finished Material,Circuit Board,167.4,0.0,168.24,323,0.77,0.5208668730650156,2.4871,1.929510155316607
2025-05-22 09:50:00,M004,Recycled Material,Reprocessed Plastics,157.27,44.18,119.11,556,3.64,0.21422661870503598,20.238400000000002,3.5353214217587587
2025-05-22 09:55:00,M007,Recycled Material,Scrap Steel,98.03,0.53,196.35,877,0.47,0.22388825541619156,4.1219,8.946240946648985
2025-05-22 10:00:00,M001,Finished Material,Machine Component,76.38,0.0,162.63,768,2.98,0.2117578125,22.8864,10.054988216810685
2025-05-22 10:05:00,M008,Recycled Material,Reprocessed Plastics,192.09,20.76,161.41,173,0.92,0.9330057803468208,1.5916,0.9006195012754438
2025-05-22 10:10:00,M007,Raw Material,Polypropylene,141.41,0.0,156.68,722,1.02,0.2170083102493075,7.364400000000001,5.105720953256489
2025-05-22 10:15:00,M007,Finished Material,Circuit Board,66.1,0.0,148.77,280,4.3,0.5313214285714286,12.04,4.236006051437217
2025-05-22 10:20:00,M008,Process Additive,Coolant,154.71,0.0,110.68,694,4.34,0.1594812680115274,30.119600000000002,4.485812164695236
2025-05-22 10:25:00,M001,Hazardous Material,Solvent,59.54,0.0,152.62,444,1.97,0.3437387387387387,8.7468,7.4571716493113875
2025-05-22 10:30:00,M007,Intermediate Material,Sheet Metal,59.25,0.0,127.26,499,0.73,0.2550300601202405,3.6426999999999996,8.421940928270041
2025-05-22 10:35:00,M002,Raw Material,Polypropylene,151.82,0.0,126.66,157,2.23,0.8067515923566879,3.5011,1.0341193518640497
2025-05-22 10:40:00,M008,Finished Material,Packaging,177.03,0.0,86.66,407,4.2,0.2129238329238329,17.094,2.2990453595435802
2025-05-22 10:45:00,M009,Raw Material,Steel,80.67,0.0,158.48,883,4.32,0.17947904869762174,38.1456,10.945828684765091
2025-05-22 10:50:00,M004,Finished Material,Packaging,121.46,0.0,155.82,786,3.15,0.1982442748091603,24.759,6.471266260497283
2025-05-22 10:55:00,M010,Recycled Material,Reprocessed Plastics,189.65,24.14,155.43,267,3.83,0.5821348314606741,10.2261,1.40785657790667
2025-05-22 11:00:00,M010,Process Additive,Catalyst,162.39,0.0,127.11,571,2.34,0.22260945709281962,13.361399999999998,3.516226368618758
2025-05-22 11:05:00,M001,Process Additive,Coolant,94.73,0.0,151.13,831,3.85,0.18186522262334537,31.993499999999997,8.772300221682677
2025-05-22 11:10:00,M008,Raw Material,Aluminum,154.01,0.0,190.39,493,3.04,0.3861866125760649,14.9872,3.2010908382572563
2025-05-22 11:15:00,M010,Raw Material,Polypropylene,93.87,0.0,145.89,941,4.7,0.15503719447396386,44.227,10.024501970810695
2025-05-22 11:20:00,M001,Raw Material,Aluminum,136.08,0.0,106.03,812,4.13,0.13057881773399016,33.5356,5.967078189300411
